date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:14:22	5447/5447	---MCZ	200	added ('OK')	text/css	etag:W/%225c46074c-1547%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/css/swipebox.css?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/css/swipebox092c.css	(from http://www.uniondespeintres.fr/)
19:14:24	321164/321164	---MCZ	200	added ('OK')	text/css	etag:W/%225c46074c-4e68c%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/css/core.css?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/css/core092c.css	(from http://www.uniondespeintres.fr/)
19:14:24	40/40	---M--	200	added ('OK')	text/css	etag:%225c46074a-28%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/custom.css?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/custom092c.css	(from http://www.uniondespeintres.fr/)
19:14:24	8910/8910	---MCZ	200	added ('OK')	text/css	etag:W/%225c46074d-22ce%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/css/wordpress.css?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/css/wordpress092c.css	(from http://www.uniondespeintres.fr/)
19:14:24	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c460589-2748%22	http://www.uniondespeintres.fr/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	./website_downloaded/www.uniondespeintres.fr/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://www.uniondespeintres.fr/)
19:14:25	875/875	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Oct%202024%2018:14:25%20GMT	http://www.uniondespeintres.fr/xmlrpc.php?rsd	./website_downloaded/www.uniondespeintres.fr/xmlrpc0db0.php	(from http://www.uniondespeintres.fr/)
19:14:25	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-57ffb70e30bc0-gzip%22	http://www.uniondespeintres.fr/wp-includes/wlwmanifest.xml	./website_downloaded/www.uniondespeintres.fr/wp-includes/wlwmanifest.xml	(from http://www.uniondespeintres.fr/)
19:14:26	2367/2367	---MCZ	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:14:26%20GMT	http://www.uniondespeintres.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.uniondespeintres.fr%2F	./website_downloaded/www.uniondespeintres.fr/wp-json/oembed/1.0/embede072.json	(from http://www.uniondespeintres.fr/)
19:14:27	64949/64949	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c460859-fdb5%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.8.1	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min84f5.js	(from http://www.uniondespeintres.fr/)
19:14:27	2460/2460	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Oct%202024%2018:14:27%20GMT	http://www.uniondespeintres.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.uniondespeintres.fr%2F&format=xml	./website_downloaded/www.uniondespeintres.fr/wp-json/oembed/1.0/embed0888	(from http://www.uniondespeintres.fr/)
19:14:27	96874/96874	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d70bad8-17a6a%22	http://www.uniondespeintres.fr/wp-includes/js/jquery/jquery.js?ver=1.12.4	./website_downloaded/www.uniondespeintres.fr/wp-includes/js/jquery/jqueryb8ff.js	(from http://www.uniondespeintres.fr/)
19:14:29	9743/9743	---M--	200	added ('OK')	image/png	etag:%225c4de770-260f%22	http://www.uniondespeintres.fr/wp-content/uploads/2019/01/Icon-peinture.png	./website_downloaded/www.uniondespeintres.fr/wp-content/uploads/2019/01/Icon-peinture.png	(from http://www.uniondespeintres.fr/)
19:14:30	110564/110564	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c460859-1afe4%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.4.8.1	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min84f5.js	(from http://www.uniondespeintres.fr/)
19:14:31	10652/10652	---M--	200	added ('OK')	image/png	etag:%225c4de784-299c%22	http://www.uniondespeintres.fr/wp-content/uploads/2019/01/Icon-ravalement.png	./website_downloaded/www.uniondespeintres.fr/wp-content/uploads/2019/01/Icon-ravalement.png	(from http://www.uniondespeintres.fr/)
19:14:31	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202024%2018:14:31%20GMT	http://www.uniondespeintres.fr/wp-content/themes/constructo	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo	(from http://www.uniondespeintres.fr/)
19:14:32	14440/14440	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d6d2384-3868%22	http://www.uniondespeintres.fr/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.4	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/contact-form-7/includes/js/scripts58e0.js	(from http://www.uniondespeintres.fr/)
19:14:32	33639/33639	---M--	200	added ('OK')	image/png	etag:%225c46b594-8367%22	http://www.uniondespeintres.fr/wp-content/uploads/2019/01/logo-uniondespeintres-300x200.png	./website_downloaded/www.uniondespeintres.fr/wp-content/uploads/2019/01/logo-uniondespeintres-300x200.png	(from http://www.uniondespeintres.fr/)
19:14:32	2206/2206	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c46074e-89e%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/js/quantity_woo23.js?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/js/quantity_woo23092c.js	(from http://www.uniondespeintres.fr/)
19:14:32	13568/13568	---M--	200	added ('OK')	image/png	etag:%225c4de797-3500%22	http://www.uniondespeintres.fr/wp-content/uploads/2019/01/Icon-sol.png	./website_downloaded/www.uniondespeintres.fr/wp-content/uploads/2019/01/Icon-sol.png	(from http://www.uniondespeintres.fr/)
19:14:33	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c4607f4-1f6c%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=5.6	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min40df.js	(from http://www.uniondespeintres.fr/)
19:14:33	1828/1828	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c46074e-724%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/js/parallax.js?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/js/parallax092c.js	(from http://www.uniondespeintres.fr/)
19:14:33	36816/36816	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c46075c-8fd0%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/js/bootstrap/bootstrap.min.js?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/js/bootstrap/bootstrap.min092c.js	(from http://www.uniondespeintres.fr/)
19:14:34	24748/24748	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c46074e-60ac%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/js/jquery.swipebox.js?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/js/jquery.swipebox092c.js	(from http://www.uniondespeintres.fr/)
19:14:35	7855/7855	---MCZ	200	added ('OK')	application/javascript	etag:W/%226077d4f9-1eaf%22	http://www.uniondespeintres.fr/wp-includes/js/imagesloaded.min.js?ver=3.2.0	./website_downloaded/www.uniondespeintres.fr/wp-includes/js/imagesloaded.min55a0.js	(from http://www.uniondespeintres.fr/)
19:14:35	39572/39572	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c46074e-9a94%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/js/functions.js?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/js/functions092c.js	(from http://www.uniondespeintres.fr/)
19:14:35	9632/9632	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c46074d-25a0%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/js/doubletaptogo.js?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/js/doubletaptogo092c.js	(from http://www.uniondespeintres.fr/)
19:14:35	1443/1443	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264646b6a-5a3%22	http://www.uniondespeintres.fr/wp-includes/js/wp-embed.min.js?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-includes/js/wp-embed.min092c.js	(from http://www.uniondespeintres.fr/)
19:14:37	19706/19706	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c4607f0-4cfa%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.6	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min40df.js	(from http://www.uniondespeintres.fr/)
19:14:37	64553/64553	---MCZ	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:14:36%20GMT	http://www.uniondespeintres.fr/wp-json/	./website_downloaded/www.uniondespeintres.fr/wp-json/index.html	(from http://www.uniondespeintres.fr/)
19:14:38	56491/56491	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:14:38%20GMT	http://www.uniondespeintres.fr/entreprise-peinture-amiens/	./website_downloaded/www.uniondespeintres.fr/entreprise-peinture-amiens/index.html	(from http://www.uniondespeintres.fr/)
19:14:38	85303/85303	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c46075d-14d37%22	http://www.uniondespeintres.fr/wp-content/themes/constructo/js/owl/owl.carousel.js?ver=4.9.26	./website_downloaded/www.uniondespeintres.fr/wp-content/themes/constructo/js/owl/owl.carousel092c.js	(from http://www.uniondespeintres.fr/)
19:14:38	847/847	---M--	200	added ('OK')	image/gif	etag:%225d6d2384-34f%22	http://www.uniondespeintres.fr/wp-content/plugins/contact-form-7/images/ajax-loader.gif	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://www.uniondespeintres.fr/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.4)
19:14:39	46678/46678	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:14:39%20GMT	http://www.uniondespeintres.fr/peinture-interieur-amiens/	./website_downloaded/www.uniondespeintres.fr/peinture-interieur-amiens/index.html	(from http://www.uniondespeintres.fr/)
19:14:39	47262/47262	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:14:39%20GMT	http://www.uniondespeintres.fr/ravalement-facade-amiens/	./website_downloaded/www.uniondespeintres.fr/ravalement-facade-amiens/index.html	(from http://www.uniondespeintres.fr/)
19:14:40	47319/47319	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:14:40%20GMT	http://www.uniondespeintres.fr/revetement-sol-amiens/	./website_downloaded/www.uniondespeintres.fr/revetement-sol-amiens/index.html	(from http://www.uniondespeintres.fr/)
19:14:40	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222f68-57ffb9ce00840%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:41	7536/7536	---M--	200	added ('OK')	font/woff	etag:%225c460859-1d70%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:41	13797/13797	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c460859-35e5%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:41	326/326	---M--	200	added ('OK')	text/html	etag:%22146-57ffb9ce00840%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/openhand.cur	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/openhand.html	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:41	326/326	---M--	200	added ('OK')	text/html	etag:%22146-57ffb9ce00840%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/closedhand.cur	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:42	933/933	---M--	200	added ('OK')	image/png	etag:%225c460852-3a5%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/gridtile.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:42	951/951	---M--	200	added ('OK')	image/png	etag:%225c460852-3b7%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:42	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%225c460859-2ec0%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:42	938/938	---M--	200	added ('OK')	image/png	etag:%225c460852-3aa%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:42	935/935	---M--	200	added ('OK')	image/png	etag:%225c460852-3a7%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:42	184/184	---M--	200	added ('OK')	image/png	etag:%225c460852-b8%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:43	2545/2545	---M--	200	added ('OK')	image/gif	etag:%225c460852-9f1%22	http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/loader.gif	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://www.uniondespeintres.fr/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.1)
19:14:43	302/302	---M--	200	added ('OK')	image/png	etag:%225c4607f4-12e%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/vc/alert.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:43	323/323	---M--	200	added ('OK')	image/png	etag:%225c4607f4-143%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/vc/info.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/vc/info.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:43	244/244	---M--	200	added ('OK')	image/png	etag:%225c4607f4-f4%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/vc/tick.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:43	50045/50045	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:14:44%20GMT	http://www.uniondespeintres.fr/nos-realisations/	./website_downloaded/www.uniondespeintres.fr/nos-realisations/index.html	(from http://www.uniondespeintres.fr/)
19:14:44	46782/46782	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:14:44%20GMT	http://www.uniondespeintres.fr/nous-contacter/	./website_downloaded/www.uniondespeintres.fr/nous-contacter/index.html	(from http://www.uniondespeintres.fr/)
19:14:45	495/495	---M--	200	added ('OK')	image/png	etag:%225c4607f4-1ef%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/vc/exclamation.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:45	35323/35323	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202024%2018:14:44%20GMT	http://www.uniondespeintres.fr/peinture-amiens-2/	./website_downloaded/www.uniondespeintres.fr/peinture-amiens-2/index.html	(from http://www.uniondespeintres.fr/)
19:14:45	712/712	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2c8%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/address-book.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:45	841/841	---M--	200	added ('OK')	image/png	etag:%225c4607f0-349%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:45	694/694	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2b6%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/anchor.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:46	544/544	---M--	200	added ('OK')	image/png	etag:%225c4607f0-220%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/application-image.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:46	590/590	---M--	200	added ('OK')	image/png	etag:%225c4607f0-24e%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/arrow.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:46	682/682	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2aa%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:46	705/705	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2c1%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:46	674/674	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2a2%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/balloon.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:47	717/717	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2cd%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:47	691/691	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2b3%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:47	700/700	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2bc%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:47	648/648	---M--	200	added ('OK')	image/png	etag:%225c4607f0-288%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:47	621/621	---M--	200	added ('OK')	image/png	etag:%225c4607f0-26d%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/binocular.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:48	688/688	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2b0%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:48	700/700	---M--	200	added ('OK')	image/png	etag:%225c4607f0-2bc%22	http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	./website_downloaded/www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://www.uniondespeintres.fr/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.6)
19:14:48	224797/224797	---M--	200	added ('OK')	image/jpeg	etag:%225c5357fd-36e1d%22	http://www.uniondespeintres.fr/wp-content/uploads/2019/01/entreprise-peinture-amiens.jpg	./website_downloaded/www.uniondespeintres.fr/wp-content/uploads/2019/01/entreprise-peinture-amiens.jpg	(from http://www.uniondespeintres.fr/)
