date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:36	101502/101502	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218c7e-6209b4f9d1589%22	https://www.justindolle-peinture.fr/font/BrandonText-Bold.eot?	./website_downloaded/www.justindolle-peinture.fr/font/BrandonText-Boldd41d.eot	(from https://www.justindolle-peinture.fr/css/custom-font.css)
19:20:36	29952/29952	---M--	200	added ('OK')	font/woff2	etag:%227500-6209b4fa28438%22	https://www.justindolle-peinture.fr/font/BrandonText-Bold.woff2	./website_downloaded/www.justindolle-peinture.fr/font/BrandonText-Bold.woff2	(from https://www.justindolle-peinture.fr/css/custom-font.css)
19:20:36	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202024%2018:20:36%20GMT	https://www.justindolle-peinture.fr/font/randonText-Bold.woff	./website_downloaded/www.justindolle-peinture.fr/font/randonText-Bold.woff	(from https://www.justindolle-peinture.fr/css/custom-font.css)
19:20:36	42904/42904	---M--	200	added ('OK')	application/font-woff	etag:%22a798-6209b4fa0bf13%22	https://www.justindolle-peinture.fr/font/BrandonText-Bold.woff	./website_downloaded/www.justindolle-peinture.fr/font/BrandonText-Bold.woff	(from https://www.justindolle-peinture.fr/css/custom-font.css)
19:20:37	101292/101292	---M--	200	added ('OK')	application/font-sfnt	etag:%2218bac-6209b4fa051b2%22	https://www.justindolle-peinture.fr/font/BrandonText-Bold.ttf	./website_downloaded/www.justindolle-peinture.fr/font/BrandonText-Bold.ttf	(from https://www.justindolle-peinture.fr/css/custom-font.css)
19:20:37	451419/451419	---M--	200	added ('OK')	image/svg+xml	etag:%226e35b-6209b4fa2f199%22	https://www.justindolle-peinture.fr/font/BrandonText-Bold.svg	./website_downloaded/www.justindolle-peinture.fr/font/BrandonText-Bold.svg	(from https://www.justindolle-peinture.fr/css/custom-font.css)
19:20:37	163430/163430	---M--	200	added ('OK')	image/jpeg	etag:%2227e66-6209b4fb0017d%22	https://www.justindolle-peinture.fr/images/classic/feature-test2.jpg	./website_downloaded/www.justindolle-peinture.fr/images/classic/feature-test2.jpg	(from https://www.justindolle-peinture.fr/prestations/)
19:20:37	220249/220249	---M--	200	added ('OK')	image/jpeg	etag:%2235c59-6209b4fa9892b%22	https://www.justindolle-peinture.fr/images/classic/feature-test.jpg	./website_downloaded/www.justindolle-peinture.fr/images/classic/feature-test.jpg	(from https://www.justindolle-peinture.fr/prestations/)
19:20:37	131209/131209	---M--	200	added ('OK')	image/jpeg	etag:%2220089-6209b4fb5608b%22	https://www.justindolle-peinture.fr/images/classic/feature-test3.jpg	./website_downloaded/www.justindolle-peinture.fr/images/classic/feature-test3.jpg	(from https://www.justindolle-peinture.fr/prestations/)
19:20:38	193456/193456	---M--	200	added ('OK')	image/jpeg	etag:%222f3b0-6209b4faeb959%22	https://www.justindolle-peinture.fr/images/classic/feature-test4.jpg	./website_downloaded/www.justindolle-peinture.fr/images/classic/feature-test4.jpg	(from https://www.justindolle-peinture.fr/prestations/)
19:20:38	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202024%2018:20:38%20GMT	https://www.justindolle-peinture.fr/marquage-au-sol	./website_downloaded/www.justindolle-peinture.fr/marquage-au-sol	(from https://www.justindolle-peinture.fr/prestations/)
19:20:38	15238/15238	---M--	200	added ('OK')	image/svg+xml	etag:%223b86-6209b4fa6ca04%22	https://www.justindolle-peinture.fr/images/logo_seigneurie.svg	./website_downloaded/www.justindolle-peinture.fr/images/logo_seigneurie.svg	(from https://www.justindolle-peinture.fr/prestations/)
19:20:38	17701/17701	---M--	200	added ('OK')	image/svg+xml	etag:%224525-6209b4fa727c5%22	https://www.justindolle-peinture.fr/images/logo_theodore.svg	./website_downloaded/www.justindolle-peinture.fr/images/logo_theodore.svg	(from https://www.justindolle-peinture.fr/prestations/)
19:20:39	30103/30103	---M--	200	added ('OK')	image/svg+xml	etag:%227597-6209b4fa6ca04%22	https://www.justindolle-peinture.fr/images/logo_tollens.svg	./website_downloaded/www.justindolle-peinture.fr/images/logo_tollens.svg	(from https://www.justindolle-peinture.fr/prestations/)
19:20:39	15618/15618	---MCZ	200	added ('OK')	text/html	etag:W/%223d02-6209b4fa54360%22	https://www.justindolle-peinture.fr/marquage-au-sol/	./website_downloaded/www.justindolle-peinture.fr/marquage-au-sol/index.html	(from https://www.justindolle-peinture.fr/prestations/)
19:20:39	5038/5038	---M--	200	added ('OK')	text/css	etag:%2213ae-62523661f2781%22	https://www.justindolle-peinture.fr/css/costCalculator.css	./website_downloaded/www.justindolle-peinture.fr/css/costCalculator.css	(from https://www.justindolle-peinture.fr/estimations/)
19:20:40	31226/31226	---M--	200	added ('OK')	text/javascript	etag:%2279fa-6252365ca1072%22	https://www.justindolle-peinture.fr/js/costCalculatorScript.js	./website_downloaded/www.justindolle-peinture.fr/js/costCalculatorScript.js	(from https://www.justindolle-peinture.fr/estimations/)
